"lon","lat","latlon","umw","x","y","sand.t","sand.s","clay.t","clay.s","depth","tair.yr.set","tair.jja.set","precip.yr.set","precip.jja.set","tair.yr.cru","tair.jja.cru","precip.yr.cru","precip.jja.cru","awc.t","awc.s","whc.t","whc.s","whc.tot","domain.paleon"
-84.75,40.25,"lat40.25lon-84.75","n",0.8719762355,0.4100770796,23.0747489929199,27.2252349853516,24.3327388763428,37.5915260314941,182.16780090332,282.107194831738,293.913641886531,2.60982319491929e-05,3.30407665356593e-05,282.585536825994,294.555046834273,2.98738015735861e-05,3.37066664395045e-05,2.64627893611026,3.62602008078811,79.3883680833077,551.763501724807,631.151869808115,"OH"
-84.75,40.75,"lat40.75lon-84.75",NA,NA,NA,21.7711162567139,19.4759292602539,33.0181617736816,40.2470436096191,152,281.918567387738,293.712565213066,2.58565620143532e-05,3.26996820496544e-05,282.481601472921,294.339815190724,2.86333508652397e-05,3.20435208846447e-05,2.94856387883951,3.03098088168931,88.4569163651852,369.779667566096,458.236583931281,"OH"
-84.75,41.25,"lat41.25lon-84.75","n",0.8740470296,0.5209292953,23.4677963256836,20.8898296356201,37.8254241943359,43.3576278686523,152,281.191361971949,292.857055856929,2.65855753071778e-05,3.46794256761106e-05,281.992277955435,293.886259938357,2.87649028585376e-05,3.19189326514822e-05,3.30646485385856,3.28943485944148,99.1939456157568,401.31105285186,500.504998467617,"OH"
-84.75,41.75,"lat41.75lon-84.75",NA,NA,NA,41.1451683044434,38.5859985351562,23.1178951263428,30.1389827728271,152,280.885644485824,292.628755187077,2.55669151752394e-05,3.39458306350881e-05,281.728675084729,293.744709823134,2.69840584594475e-05,3.04265028649529e-05,3.64110808552667,4.05680855169385,109.2332425658,494.93064330665,604.16388587245,"MI - lower"
-84.75,42.25,"lat42.25lon-84.75",NA,NA,NA,58.6388320922852,51.9279747009277,14.8674325942993,24.2891445159912,152,280.60875439987,292.555970897671,2.37288022210739e-05,3.11127849247413e-05,281.282662855983,293.359917791588,2.53056139866501e-05,2.85112954763114e-05,2.80308535644858,4.17736135158823,84.0925606934574,509.638084893764,593.730645587221,"MI - lower"
-84.75,42.75,"lat42.75lon-84.75","y",0.8771584161,0.6874857322,45.9651947021484,42.8605613708496,17.7209053039551,23.2092666625977,152,280.341639695348,292.556865890259,2.28696627723703e-05,3.00260476366137e-05,280.688793956095,293.036233098658,2.12401372401959e-05,2.39086205750529e-05,3.19081487941952,3.72399826173062,95.7244463825855,454.327787931136,550.052234313721,"MI - lower"
-84.75,43.25,"lat43.25lon-84.75",NA,NA,NA,45.2428169250488,42.1519050598145,18.0928745269775,23.1818237304688,152,279.681331076285,291.91394187101,2.22471517362237e-05,2.9969960931942e-05,279.793766756329,292.266248038325,2.18410752919637e-05,2.50143147193695e-05,3.22479587957888,3.69115004490606,96.7438763873664,450.320305478539,547.064181865905,"MI - lower"
-84.75,43.75,"lat43.75lon-84.75",NA,NA,NA,69.4971694946289,62.9227638244629,13.1171045303345,22.1066970825195,152,278.641486337771,290.812023394528,2.13164009660371e-05,2.97350451766995e-05,279.03350952232,291.484475123817,2.0818203371116e-05,2.37749443415215e-05,2.26614606369576,4.14802926784501,67.9843819108729,506.059570677091,574.043952587964,"MI - lower"
-84.75,44.25,"lat44.25lon-84.75","y",0.8802744618,0.8542915833,81.2024383544922,78.0294494628906,4.24160671234131,4.61822652816772,153.739273071289,277.899815853018,289.974549764008,2.13367686272105e-05,2.95245093540406e-05,278.478823160675,290.852022055349,2.17929331386767e-05,2.53088909133551e-05,0.0130305585196823,0.0375821491620998,0.39091675559047,4.65038781777498,5.04130457336545,"MI - upper"
-84.75,44.75,"lat44.75lon-84.75",NA,NA,NA,94.4694900512695,94.9389801025391,4.53050851821899,4.06101703643799,179.055938720703,277.859061204371,289.979789385955,2.16468905995023e-05,2.95737426969592e-05,278.589533801,290.920937479764,2.31942664359682e-05,2.68861649903081e-05,0.00572380655188418,0.0012309225865081,0.171714196556525,0.183476321624481,0.355190518181006,"MI - upper"
-84.75,45.25,"lat45.25lon-84.75","y",0.8823534818,0.9655841411,88.375,78.3792724609375,6.95254230499268,8.58220481872559,153.790237426758,277.438326174569,290.135430411105,2.30568978610647e-05,3.0021804313438e-05,278.027448344948,290.739465664188,2.49179043668363e-05,2.9385830519869e-05,0.243706104566386,0.778028068540577,7.31118313699159,96.3122793293198,103.623462466311,"MI - upper"
-84.75,47.75,"lat47.75lon-84.75","n",0.8875523825,1.2438878425,85,84,4,5,100,273.150492060493,286.511578011075,2.77419597341941e-05,3.25266279346507e-05,273.694134302199,287.231387404393,2.7928380450325e-05,3.02067953196429e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-84.75,48.25,"lat48.25lon-84.75",NA,NA,NA,85,84,4,5,100,272.592457056781,286.578816027705,2.41364609930448e-05,3.02774722664501e-05,273.15211298653,287.367420084599,2.45450266906297e-05,2.84662871730341e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-84.75,48.75,"lat48.75lon-84.75","n",0.8896307446,1.3551451846,85,84,4,5,100,272.441313528623,286.978525246487,2.09159090980255e-05,2.70452091335086e-05,273.011712020094,287.733660020543,2.14476680361419e-05,2.55694378914756e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-84.75,49.25,"lat49.25lon-84.75",NA,NA,NA,85,84,4,5,100,272.282168848393,287.306221644915,2.06018942358238e-05,2.72728130324732e-05,272.917981815579,288.106524390582,2.11744602347304e-05,2.5684872710944e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-84.75,49.75,"lat49.75lon-84.75",NA,NA,NA,85,84,4,5,100,272.21162032562,287.636625176326,2.01307597939348e-05,2.78213666584489e-05,272.861239192318,288.430314889906,2.08526306713543e-05,2.60110531866285e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-84.25,35.25,"lat35.25lon-84.25",NA,NA,NA,44,44,15.528564453125,15.528564453125,101.257843017578,286.790570726812,296.84290378358,4.04446426776671e-05,3.77791224478414e-05,287.534664258301,297.214543311918,4.40834844911194e-05,5.03611373039219e-05,2.83523985202698,2.83523985202698,85.0571955608095,202.03307629292,287.09027185373,NA
-84.25,35.75,"lat35.75lon-84.25",NA,NA,NA,24.1336479187012,19.3997650146484,26.1324710845947,47.4665870666504,207.53694152832,285.641051362453,295.752154564661,4.1078919334504e-05,3.94242764668708e-05,286.449471674926,296.51900393478,4.59348352458936e-05,5.32874367231813e-05,2.82124585594679,3.29947845326886,84.6373756784038,585.779313231947,670.416688910351,NA
-84.25,36.25,"lat36.25lon-84.25",NA,NA,NA,27.7098121643066,23.9843425750732,21.284969329834,40.4457206726074,221.020874023438,285.822488700896,296.183139225805,3.85243955159206e-05,3.96768539132966e-05,286.594712641562,297.226401057728,4.38090420211489e-05,5.02736654640293e-05,2.78651116037144,3.46367220444413,83.5953348111431,661.633691823605,745.229026634748,NA
-84.25,36.75,"lat36.75lon-84.25",NA,NA,NA,33.8439636230469,33.2941246032715,19.8007411956787,25.0862140655518,181.344482421875,285.675634688289,296.246676941476,3.61412823429893e-05,3.81820198432414e-05,286.338798542666,296.862335150478,4.10660929572181e-05,4.62802856193901e-05,3.00727440280802,3.38764869849517,90.2182320842407,512.70193890089,602.920170985131,NA
-84.25,37.25,"lat37.25lon-84.25",NA,NA,NA,27,18,19,26,137,285.550484250094,296.355966061217,3.39238690943993e-05,3.83393063545678e-05,286.103877998655,296.56809011015,3.77185639435771e-05,4.15902428389382e-05,2.58459253518421,2.31001407466035,77.5377760555264,247.171505988657,324.709282044184,NA
-84.25,37.75,"lat37.75lon-84.25",NA,NA,NA,20.8891754150391,12.510890007019,29.251070022583,48.0147094726562,166.116455078125,285.225103322503,296.121758813045,3.28168029323336e-05,3.93859460701861e-05,285.807621840131,296.375217640283,3.4687717674759e-05,3.70961108466779e-05,2.70550547207903,2.59983534565987,81.1651641623709,353.880371038034,435.045535200405,NA
-84.25,38.25,"lat38.25lon-84.25",NA,NA,NA,18.1355934143066,11.8050851821899,31.7711868286133,49.3813552856445,116.779663085938,284.925877197706,296.022118881701,3.12172230730203e-05,3.78294095721735e-05,285.862441484923,296.799334743687,3.16947511611592e-05,3.47647613262739e-05,2.56583945875133,2.57082247861765,76.97518376254,223.095108548195,300.070292310735,NA
-84.25,38.75,"lat38.75lon-84.25",NA,NA,NA,8.11011600494385,5,46.277530670166,50,71,284.21944568707,295.396324469882,2.85487022788063e-05,3.48944247655268e-05,284.657644448669,295.804726806878,2.95463902272573e-05,3.23684033698426e-05,2.05224526216409,1.82037860748514,61.5673578649227,74.6355229068906,136.202880771813,NA
-84.25,39.25,"lat39.25lon-84.25",NA,NA,NA,19.2932205200195,18.9352512359619,25.0505313873291,33.0914268493652,160.098541259766,283.632625440807,295.122113709004,2.69501088619816e-05,3.35064921131084e-05,284.472523248301,295.895265797714,2.94291218785738e-05,3.2206617636346e-05,2.37843845678311,2.69417600942833,71.3531537034934,350.508368723682,421.861522427176,"OH"
-84.25,39.75,"lat39.75lon-84.25",NA,NA,NA,27.4224548339844,33.5668411254883,21.572193145752,33.7219314575195,181.181854248047,282.062037070016,293.796350341353,2.66834199707496e-05,3.39363075377694e-05,283.36146316494,295.003134064942,3.03802338481167e-05,3.43976514692548e-05,2.78766335372023,3.93604132743731,83.629900611607,595.058026278916,678.687926890523,"OH"
-84.25,40.25,"lat40.25lon-84.25",NA,NA,NA,24.4556674957275,29.4867687225342,25.0016059875488,37.4229583740234,173.570922851562,281.886417432429,293.889062809916,2.58192904695585e-05,3.33788340707847e-05,282.691596171462,294.688013991672,2.97489612875366e-05,3.43022567974089e-05,2.78606357072938,3.80773379414813,83.5819071218814,546.679854798929,630.26176192081,"OH"
-84.25,40.75,"lat40.75lon-84.25",NA,NA,NA,22.4915256500244,20.0762710571289,35.0593223571777,41.5677947998047,152,281.927663177149,293.831793038201,2.54474601783288e-05,3.28112824646393e-05,282.489443909781,294.555987566147,2.86159818698621e-05,3.27289595214994e-05,3.10073641863102,3.14071496490317,93.0220925589305,383.167225718187,476.189318277118,"OH"
-84.25,41.25,"lat41.25lon-84.25",NA,NA,NA,24.0235729217529,20.6941680908203,47.4705352783203,51.6234474182129,160.399810791016,281.411623089906,293.161769510648,2.53177176579721e-05,3.27722901521092e-05,282.205508314273,294.206889609789,2.54956709591514e-05,2.86204687569156e-05,3.75286641317905,3.58574415656361,112.585992395372,467.580359560885,580.166351956256,"OH"
-84.25,41.75,"lat41.75lon-84.25",NA,NA,NA,25.0233783721924,25.6166572570801,34.5142631530762,41.4925765991211,152,280.880584502484,292.844259294229,2.45807229965545e-05,3.22900476503915e-05,281.694995150365,293.751916684204,2.52262048828905e-05,2.81543879777922e-05,3.29803069410978,3.65606197037245,98.9409208232934,446.039560385439,544.980481208732,"MI - lower"
-84.25,42.25,"lat42.25lon-84.25",NA,NA,NA,79.8897857666016,84.2760848999023,8.74478244781494,10.8619565963745,238.711090087891,280.64408639093,292.616404886639,2.25474260400038e-05,2.99926557349844e-05,281.121050120102,293.098596543981,2.47428608566123e-05,2.90924501108166e-05,0.792471081364728,1.30901618244815,23.7741324409418,273.206194381442,296.980326822384,"MI - lower"
-84.25,42.75,"lat42.75lon-84.25",NA,NA,NA,24.811351776123,22.4062347412109,12.3090496063232,16.3590965270996,158.379531860352,280.389987521277,292.434080280387,2.13293876616557e-05,2.82838223390778e-05,280.753164551655,292.79085761477,2.26709338021836e-05,2.69025951040518e-05,1.91228876117326,2.12651591390092,57.3686628351979,273.001117520188,330.369780355386,"MI - lower"
-84.25,43.25,"lat43.25lon-84.25",NA,NA,NA,51.1375198364258,53.6636962890625,16.2491149902344,19.6857414245605,152,279.806515607337,291.979378773647,2.09919859795528e-05,2.77372186619678e-05,279.931766793837,292.062182279379,1.98629285855703e-05,2.3017979326055e-05,3.04524813848456,3.62609751517226,91.3574441545369,442.383896851015,533.741341005552,"MI - lower"
-84.25,43.75,"lat43.75lon-84.25",NA,NA,NA,68.189826965332,64.4056015014648,13.6873607635498,14.8544368743896,152,278.76218495531,290.991152907936,2.12763734967049e-05,2.98323754569622e-05,279.072847948927,291.200401452451,2.08564676652534e-05,2.49519609579904e-05,2.43667318130417,2.76665504424594,73.1001954391251,337.531915398004,410.632110837129,"MI - lower"
-84.25,44.25,"lat44.25lon-84.25",NA,NA,NA,79.6488800048828,74.2308044433594,9.09466075897217,14.8435878753662,158.72477722168,277.956449928086,290.114555785155,2.12220794829061e-05,3.01289310785328e-05,278.43171600009,290.548726281789,2.17713931760278e-05,2.6588288926227e-05,0.895112573157561,2.6495231225317,26.8533771947268,341.059273691582,367.912650886309,"MI - upper"
-84.25,44.75,"lat44.75lon-84.25",NA,NA,NA,94.1337890625,94.267578125,4.86620950698853,4.73241901397705,196.176696777344,277.934570854183,290.161712365737,2.16475150739194e-05,3.01382693722213e-05,278.61360685569,290.759314056816,2.31651188598038e-05,2.73880607962503e-05,0.0130223697966958,0.00958954655770413,0.390671093900874,1.59355917055182,1.98423026445269,"MI - upper"
-84.25,45.25,"lat45.25lon-84.25",NA,NA,NA,92.6563034057617,91.4483261108398,5.25792074203491,5.65156412124634,171.098602294922,277.436524589298,290.195707151544,2.3324782815972e-05,3.03079297605278e-05,278.149060512222,290.92401875358,2.44065358720819e-05,2.81927206413551e-05,0.0306330554644835,0.0593058792236542,0.918991663934505,8.36797666632905,9.28696833026356,"MI - upper"
-84.25,46.75,"lat46.75lon-84.25",NA,NA,NA,75.9563674926758,75.4587936401367,8.01939105987549,8.51696681976318,126.17626953125,275.067564375971,287.739821576821,3.50776512421806e-05,3.66738784587331e-05,275.595971231771,288.791356692662,3.37884262463741e-05,3.2873918435939e-05,0.67296347663012,0.819219967882984,20.1889042989036,78.7895204364958,98.9784247353994,NA
-84.25,47.25,"lat47.25lon-84.25",NA,NA,NA,85,84,4,5,100,274.328058990727,287.309672790995,3.2394146401067e-05,3.45970101143648e-05,274.896815719872,288.29563939458,3.19802948082777e-05,3.22704925381004e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-84.25,47.75,"lat47.75lon-84.25",NA,NA,NA,85,84,4,5,100,273.329630613614,286.803630335566,2.86875673387456e-05,3.26547210518918e-05,273.862504075708,287.662274145493,2.83252845322123e-05,2.97331555890365e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-84.25,48.25,"lat48.25lon-84.25",NA,NA,NA,85,84,4,5,100,272.723509582682,286.729469929657,2.53425913929053e-05,3.07149077815892e-05,273.303905764828,287.593735860189,2.52248654504121e-05,2.78736453110362e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-84.25,48.75,"lat48.75lon-84.25",NA,NA,NA,85,84,4,5,100,272.442566006169,286.995064262108,2.27525609468301e-05,2.87581946260194e-05,273.041776526735,287.827646509442,2.28714838231591e-05,2.62551438275602e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-84.25,49.25,"lat49.25lon-84.25",NA,NA,NA,85,84,4,5,100,272.111605938275,287.127977132533,2.13376063600673e-05,2.79313945885779e-05,272.780171407643,287.995893686766,2.17006948725836e-05,2.57655569393934e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-84.25,49.75,"lat49.75lon-84.25",NA,NA,NA,85,84,4,5,100,272.164024709454,287.56817297413,2.02223891097245e-05,2.76175122054197e-05,272.831516018139,288.386447201254,2.07235618111232e-05,2.53003601284022e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-83.75,35.25,"lat35.25lon-83.75",NA,NA,NA,50.6386451721191,47.7935104370117,16.4225673675537,15,120.703536987305,286.209751789861,296.142576125025,3.96179131756209e-05,3.7507621983908e-05,286.893444578719,296.468028344231,4.03674676442517e-05,4.23738029724376e-05,3.06934081095332,2.79899834774828,92.0802243285996,253.879050162391,345.959274490991,NA
-83.75,35.75,"lat35.75lon-83.75",NA,NA,NA,34.7590065002441,34.7162094116211,23.5584735870361,26.0095367431641,78.5883712768555,285.985258998728,296.18156740812,3.69926744445326e-05,3.68155227053809e-05,286.668694667714,296.636548351165,3.84070894226465e-05,4.1010150817827e-05,3.36121449143432,3.53747571859162,100.836434743029,171.880183597791,272.71661834082,NA
-83.75,36.25,"lat36.25lon-83.75",NA,NA,NA,23.6778163909912,18,26.1088047027588,49.3221855163574,216.92463684082,285.470486950625,295.6733431784,3.58622855904117e-05,3.77323771172143e-05,285.984723544606,296.044553603853,3.81865796276593e-05,4.14213069310857e-05,2.78472627847671,3.226131195191,83.5417883543013,603.04340206192,686.585190416221,NA
-83.75,36.75,"lat36.75lon-83.75",NA,NA,NA,30.1949157714844,31.418643951416,20.9169483184814,24.7220344543457,177.894912719727,285.616129329453,296.095553812135,3.49406075144156e-05,3.80492602492463e-05,286.04058260236,296.22650112421,3.86948359613157e-05,4.29389343100396e-05,2.90779798205994,3.24749184608894,87.2339394617983,480.287523135348,567.521462597146,NA
-83.75,37.25,"lat37.25lon-83.75",NA,NA,NA,27,18,19,26,137,285.429241860923,296.072182998909,3.43804158974375e-05,3.98808424836394e-05,285.783744487279,295.973077229781,3.97327327194206e-05,4.49283095330755e-05,2.58459253518421,2.31001407466035,77.5377760555264,247.171505988657,324.709282044184,NA
-83.75,37.75,"lat37.75lon-83.75",NA,NA,NA,27,18,19,26,137,285.295360556143,296.077955908725,3.36024127516548e-05,4.17003357068866e-05,285.597862195359,295.886277381323,3.8456260385603e-05,4.44765222138717e-05,2.58459253518421,2.31001407466035,77.5377760555264,247.171505988657,324.709282044184,NA
-83.75,38.25,"lat38.25lon-83.75",NA,NA,NA,20.1591243743896,16.9126720428467,35.092945098877,47.1566925048828,120.674346923828,284.690486936402,295.681502163848,3.15353932752682e-05,3.90459986626265e-05,285.103014576202,295.822119085934,3.34822559912863e-05,3.87214557868383e-05,2.88980885780428,3.03469660803213,86.6942657341283,275.16913304527,361.863398779398,NA
-83.75,38.75,"lat38.75lon-83.75",NA,NA,NA,13.3834171295166,8.39760494232178,36.9068298339844,45.6960716247559,113.859405517578,283.801895224091,294.904950696793,2.90457015973158e-05,3.6105854950348e-05,284.23176303075,295.351760449518,2.98407820763851e-05,3.45099431669034e-05,2.29531106544195,2.06476746311527,68.8593319632585,173.150171988885,242.009503952143,"OH"
-83.75,39.25,"lat39.25lon-83.75",NA,NA,NA,20.9376430511475,29.4982757568359,22.8548450469971,35.2665977478027,152.085815429688,283.075292262857,294.450839003267,2.76820367550051e-05,3.49585326478207e-05,283.91139548586,295.344464687407,2.95888144860024e-05,3.4152092904718e-05,2.40520648704264,3.704209758373,72.1561946112791,452.231468873573,524.387663484852,"OH"
-83.75,39.75,"lat39.75lon-83.75",NA,NA,NA,19.7381687164307,27.8286075592041,23.5738296508789,33.2135581970215,184.579330444336,281.839698390561,293.542118733198,2.71439411091855e-05,3.51406973593244e-05,283.126662418396,294.909789987562,2.97821620446682e-05,3.52750006473336e-05,2.34550275844675,3.4691097625434,70.3650827534024,536.252664331868,606.61774708527,"OH"
-83.75,40.25,"lat40.25lon-83.75",NA,NA,NA,29.0542793273926,27.9112739562988,21.4384136199951,35.192066192627,188.679534912109,281.867832743204,293.865096326926,2.60983878199645e-05,3.43625384909209e-05,282.854825303042,294.963124098692,2.87272573475531e-05,3.38042451687156e-05,2.87890995207635,3.57167790297921,86.3672985622904,566.7521885006,653.11948706289,"OH"
-83.75,40.75,"lat40.75lon-83.75",NA,NA,NA,20,18,28,37,152,281.9359392993,293.758530580715,2.5330987093648e-05,3.4352462597974e-05,282.887777068944,294.861210918814,2.76985705882744e-05,3.26642977359994e-05,2.57270998490062,2.76124076173064,77.1812995470186,336.871372931138,414.052672478156,"OH"
-83.75,41.25,"lat41.25lon-83.75",NA,NA,NA,26,23,45,48,152,281.637391181271,293.436275130493,2.42309095776831e-05,3.18707409710025e-05,282.125291679697,294.153074472899,2.6350982207705e-05,2.93686435938171e-05,3.83812306343961,3.67523366091674,115.143691903188,448.378506631843,563.522198535031,"OH"
-83.75,41.75,"lat41.75lon-83.75",NA,NA,NA,46.9715805053711,44.8967971801758,32.6637763977051,34.7385597229004,152,281.684097143402,293.733439719018,2.41371159504147e-05,3.15792174867391e-05,282.022770049401,294.243677820276,2.43800057483844e-05,2.81315851484266e-05,4.72895728543224,4.75766760759629,141.868718562967,580.435448126747,722.304166689714,"MI - lower"
-83.75,42.25,"lat42.25lon-83.75",NA,NA,NA,48.251708984375,44.2076644897461,18.8936405181885,26.4203433990479,152,280.828992102557,292.770081203664,2.27553450041175e-05,3.01887157223421e-05,281.292790569936,293.259011606196,2.51842245741392e-05,3.00909306599816e-05,3.40313276282534,4.07918484046347,102.09398288476,497.660550536543,599.754533421303,"MI - lower"
-83.75,42.75,"lat42.75lon-83.75",NA,NA,NA,57.4430160522461,57.4535064697266,15.7863607406616,20.3800659179688,191.703872680664,280.418775327381,292.369067827311,2.16280815277381e-05,2.86840352299503e-05,280.734957375127,292.699260723155,2.39003869674592e-05,2.82665145402724e-05,2.99366550649145,3.79556270641412,89.8099651947436,613.757188629466,703.567153824209,"MI - lower"
-83.75,43.25,"lat43.25lon-83.75",NA,NA,NA,41.7585029602051,37.7436294555664,19.932149887085,25.5995635986328,152,279.863391650675,291.786487279993,2.13277601883983e-05,2.78186121422682e-05,280.273937129996,292.255951932499,2.31702491230901e-05,2.6966213436176e-05,3.34454769140047,3.68130372925963,100.336430742014,449.119054969675,549.45548571169,"MI - lower"
-83.75,43.75,"lat43.75lon-83.75",NA,NA,NA,42,39,20,23,142.270278930664,279.038566183012,291.108248788607,2.16006643196417e-05,2.95645542018739e-05,279.498404929036,291.473616446036,2.17939489459415e-05,2.50031365465629e-05,3.36043342140167,3.5321787693935,100.81300264205,396.558695672778,497.371698314828,NA
-83.75,44.25,"lat44.25lon-83.75",NA,NA,NA,77.7930526733398,75.7871627807617,9.70206069946289,14.5534820556641,152,278.233321451277,290.286654684694,2.13598793490326e-05,2.99086673349798e-05,278.806583141889,290.608851517252,2.17885881834572e-05,2.48631507939516e-05,1.11008990621674,2.54887591983661,33.3026971865022,310.962862220067,344.265559406569,"MI - upper"
-83.75,44.75,"lat44.75lon-83.75",NA,NA,NA,85.2646865844727,83.282600402832,7.65740776062012,10.6524772644043,166.320465087891,278.194884650223,290.423309037007,2.15411544948969e-05,2.97992698834952e-05,278.974287116672,290.959440903931,2.25477348282224e-05,2.51753078705994e-05,0.423408413765512,1.26903340335356,12.7022524129654,172.995223757226,185.697476170191,"MI - upper"
-83.75,45.25,"lat45.25lon-83.75",NA,NA,NA,61.9457206726074,51.8569946289062,15.4039669036865,27.9311065673828,152,277.514390594414,290.299171818527,2.32890749729909e-05,3.01916985455322e-05,278.176436858514,291.036778720778,2.32028266099824e-05,2.58634385325697e-05,2.90627335596982,4.55890174395911,87.1882006790945,556.186012763011,643.374213442106,"MI - upper"
-83.75,46.75,"lat46.75lon-83.75",NA,NA,NA,85,84,4,5,100,274.641904612931,287.674340893341,3.22349024905472e-05,3.47767050127082e-05,275.227358402098,288.870520941713,2.98936168067636e-05,2.94060787326936e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-83.75,47.25,"lat47.25lon-83.75",NA,NA,NA,85,84,4,5,100,274.010885463042,287.339569924333,3.12461476956536e-05,3.39204878501888e-05,274.655933438755,288.516602989571,2.95656208314278e-05,2.95763114816201e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-83.75,47.75,"lat47.75lon-83.75",NA,NA,NA,85,84,4,5,100,273.156157118137,286.878510305925,2.90376964251808e-05,3.33289384609909e-05,273.735194654168,287.843737835354,2.78443243517927e-05,2.97221475660407e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-83.75,48.25,"lat48.25lon-83.75",NA,NA,NA,85,84,4,5,100,272.788181759668,286.965126429014,2.63762251356985e-05,3.17254768022922e-05,273.392421205952,287.890531656044,2.54690687030812e-05,2.81572682833106e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-83.75,48.75,"lat48.75lon-83.75",NA,NA,NA,85,84,4,5,100,272.371719170869,287.031848210375,2.41002062209949e-05,2.97587545680279e-05,272.990145420403,287.922193779621,2.3571214312204e-05,2.65144671591055e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-83.75,49.25,"lat49.25lon-83.75",NA,NA,NA,85,84,4,5,100,272.10259356544,287.157060539122,2.25369783503362e-05,2.87745690643638e-05,272.79728227168,288.084920305368,2.2275345684818e-05,2.58964820178909e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-83.75,49.75,"lat49.75lon-83.75",NA,NA,NA,17,19,52,52,100,271.988401747366,287.364193467627,2.12093975442717e-05,2.8499137879759e-05,272.675458647316,288.204609374909,2.16857232369527e-05,2.5303822648932e-05,3.22001476139054,3.42737081458163,96.6004428417163,239.915957020714,336.516399862431,NA
-83.25,35.25,"lat35.25lon-83.25","n",0.9998735009,-0.1423032877,58,52,18,15,86,284.948056299179,294.632800306373,3.92729959568131e-05,3.78874064806092e-05,285.741700864947,295.129014721395,4.05068987921305e-05,4.18496276160001e-05,3.4102908945295,2.82736209960923,102.308726835885,158.332277578117,260.641004414002,NA
-83.25,35.75,"lat35.75lon-83.25",NA,NA,NA,56.9963569641113,56.0522804260254,13.1064720153809,13.5785093307495,108.855934143066,286.045218777765,296.254962223457,3.34528842957434e-05,3.44917178747723e-05,286.926618349204,296.944789459611,3.4577770071688e-05,3.881014885681e-05,2.42051428437628,2.53371145929781,72.6154285312885,199.798183971921,272.413612503209,NA
-83.25,36.25,"lat36.25lon-83.25",NA,NA,NA,25.3042488098145,24.451587677002,30.0467128753662,37.1012687683105,121.032150268555,285.205474900252,295.359083406139,3.3546392462434e-05,3.60351661377254e-05,285.844007983811,295.800976845344,3.62113260692685e-05,4.20704734764567e-05,3.11064220152083,3.36326588801842,93.319266045625,306.165325711197,399.484591756822,NA
-83.25,36.75,"lat36.75lon-83.25","n",0.9998763144,0.0224039477,25.8585548400879,24.2726078033447,30.115909576416,42.4040756225586,146.590942382812,285.538956886917,295.890353556502,3.36807779765144e-05,3.70793986047542e-05,286.0371903704,296.094870050355,3.76892859927087e-05,4.37063094780869e-05,3.15839263066132,3.57144569908863,94.7517789198395,416.398219725786,511.149998645626,NA
-83.25,37.25,"lat37.25lon-83.25",NA,NA,NA,27,18,19,26,137,285.465402670416,296.041594275085,3.36752110653367e-05,3.97428277389346e-05,285.864579599904,295.960804875054,3.90585009429528e-05,4.49883240410266e-05,2.58459253518421,2.31001407466035,77.5377760555264,247.171505988657,324.709282044184,NA
-83.25,37.75,"lat37.75lon-83.25",NA,NA,NA,23.2542381286621,13.8796606063843,23.4949150085449,33.1169509887695,122.016952514648,285.053769657968,295.668115034324,3.33952552897798e-05,4.18308796661774e-05,285.365099595357,295.503054067505,3.8766948520943e-05,4.51334344212526e-05,2.61519807650268,2.20594930582037,78.4559422950804,202.984732523395,281.440674818475,NA
-83.25,38.25,"lat38.25lon-83.25","n",0.9998791379,0.1877009606,18.3713684082031,9.42626762390137,29.312162399292,41.8353042602539,107.127029418945,284.567885143625,295.346368194265,3.10014351646397e-05,3.83377300996664e-05,284.796068252821,295.115892652742,3.51647706142775e-05,4.0812978311279e-05,2.48548581453948,2.04642721633376,74.5645744361845,157.834852117904,232.399426554089,NA
