"lon","lat","latlon","umw","x","y","domain.paleon","pc.all1","pc.all2","pc.setveg1","pc.setveg2","pc.setveg.mod1","pc.setveg.mod2","pc.umw1","pc.umw2","pc.umw.mod1","pc.umw.mod2"
-77.25,46.25,"lat46.25lon-77.25",NA,NA,NA,NA,1.75150473558475,0.161693652531089,NA,NA,NA,NA,NA,NA,NA,NA
-77.25,46.75,"lat46.75lon-77.25",NA,NA,NA,NA,2.08395424938203,0.257975434889897,NA,NA,NA,NA,NA,NA,NA,NA
-77.25,47.25,"lat47.25lon-77.25","n",1.4530355625,1.2040888243,NA,2.26823957737192,0.558804200643479,NA,NA,NA,NA,NA,NA,NA,NA
-77.25,47.75,"lat47.75lon-77.25","n",1.4488854875,1.2595952611,NA,2.4164932309851,1.1448522959264,NA,NA,NA,NA,NA,NA,NA,NA
-77.25,48.25,"lat48.25lon-77.25",NA,NA,NA,NA,1.60916887378695,0.835280882927599,NA,NA,NA,NA,NA,NA,NA,NA
-77.25,48.75,"lat48.75lon-77.25","n",1.4405887658,1.370562284,NA,1.19654361793548,0.423248702935321,NA,NA,NA,NA,NA,NA,NA,NA
-77.25,49.25,"lat49.25lon-77.25",NA,NA,NA,NA,2.70981738871673,1.0281305997789,NA,NA,NA,NA,NA,NA,NA,NA
-77.25,49.75,"lat49.75lon-77.25",NA,NA,NA,NA,2.86447745398408,0.892415636277275,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,35.25,"lat35.25lon-76.75",NA,NA,NA,NA,-2.08428524456382,4.21419559289964,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,35.75,"lat35.75lon-76.75",NA,NA,NA,NA,-1.64547556197129,3.69724761128892,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,36.25,"lat36.25lon-76.75",NA,NA,NA,NA,-2.57946486057642,2.75726886127553,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,36.75,"lat36.75lon-76.75",NA,NA,NA,NA,-2.29693807679357,2.62107094773722,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,37.25,"lat37.25lon-76.75",NA,NA,NA,NA,-2.39309984930541,1.8647572840081,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,37.75,"lat37.75lon-76.75",NA,NA,NA,NA,-1.88264126933017,1.47606947581281,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,38.25,"lat38.25lon-76.75",NA,NA,NA,NA,-2.03087571340066,1.63185865748675,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,38.75,"lat38.75lon-76.75",NA,NA,NA,NA,-1.64398545810224,1.073247199418,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,39.25,"lat39.25lon-76.75",NA,NA,NA,NA,-1.3860178260009,0.81031156495524,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,39.75,"lat39.75lon-76.75",NA,NA,NA,"PA",-1.06446471474674,1.16451407632933,-0.93541572598076,1.9685687575606,NA,NA,NA,NA,NA,NA
-76.75,40.25,"lat40.25lon-76.75",NA,NA,NA,"PA",-1.03174419182597,1.49804487383048,-1.06680191107824,1.88279908986541,NA,NA,NA,NA,NA,NA
-76.75,40.75,"lat40.75lon-76.75",NA,NA,NA,"PA",-0.539083750321026,1.30077150670142,-0.0730805755230361,1.62414377375043,NA,NA,NA,NA,NA,NA
-76.75,41.25,"lat41.25lon-76.75",NA,NA,NA,"PA",-0.096149892510763,0.735120668598112,0.0912364583561247,0.426137645338176,NA,NA,NA,NA,NA,NA
-76.75,41.75,"lat41.75lon-76.75",NA,NA,NA,"PA",-0.032976141789441,0.219176846118628,-0.534521905854911,-0.222128887212408,NA,NA,NA,NA,NA,NA
-76.75,42.25,"lat42.25lon-76.75",NA,NA,NA,"NY",-0.148639516438781,0.0719113120870453,0.09927753151004,0.271358213379937,NA,NA,NA,NA,NA,NA
-76.75,42.75,"lat42.75lon-76.75",NA,NA,NA,"NY",-0.600181819665445,-0.562433660291498,-1.80434379387603,-0.49439862403181,NA,NA,NA,NA,NA,NA
-76.75,43.25,"lat43.25lon-76.75",NA,NA,NA,"NY",-0.366245475867878,-0.392523600694844,-1.23454931079065,-0.552118478754384,NA,NA,NA,NA,NA,NA
-76.75,44.75,"lat44.75lon-76.75",NA,NA,NA,NA,1.11174250750135,-1.29233806821789,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,45.25,"lat45.25lon-76.75",NA,NA,NA,NA,1.21143799309887,-0.642503575753557,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,45.75,"lat45.75lon-76.75",NA,NA,NA,NA,1.56304413398386,0.182725246675239,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,46.25,"lat46.25lon-76.75",NA,NA,NA,NA,1.83464110857214,0.15245484973299,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,46.75,"lat46.75lon-76.75",NA,NA,NA,NA,2.0843625857429,0.330745520887205,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,47.25,"lat47.25lon-76.75",NA,NA,NA,NA,2.31348563062224,0.639646422314841,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,47.75,"lat47.75lon-76.75",NA,NA,NA,NA,2.49532898271036,0.929688786407063,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,48.25,"lat48.25lon-76.75",NA,NA,NA,NA,2.53329481714658,1.05907766314251,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,48.75,"lat48.75lon-76.75",NA,NA,NA,NA,2.59271995044995,0.88538175490627,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,49.25,"lat49.25lon-76.75",NA,NA,NA,NA,2.72045891730825,1.03625609464496,NA,NA,NA,NA,NA,NA,NA,NA
-76.75,49.75,"lat49.75lon-76.75",NA,NA,NA,NA,2.83109650647936,0.823272438462972,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,36.25,"lat36.25lon-76.25",NA,NA,NA,NA,-2.02821147794451,2.91912825044603,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,36.75,"lat36.75lon-76.25",NA,NA,NA,NA,-2.1073573381396,2.77070037953658,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,38.75,"lat38.75lon-76.25",NA,NA,NA,NA,-1.54433291523949,1.34835742050807,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,39.25,"lat39.25lon-76.25",NA,NA,NA,NA,-0.93581801339406,1.43158074401818,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,39.75,"lat39.75lon-76.25",NA,NA,NA,"PA",-1.1542049035111,1.58317957148098,-1.05512822312052,2.29672655848341,NA,NA,NA,NA,NA,NA
-76.25,40.25,"lat40.25lon-76.25",NA,NA,NA,"PA",-1.0299370287038,1.80408772511602,-1.09749458155762,2.05829373719869,NA,NA,NA,NA,NA,NA
-76.25,40.75,"lat40.75lon-76.25",NA,NA,NA,"PA",-0.298761280031325,1.58471032527843,0.372104580394873,1.74464712478963,NA,NA,NA,NA,NA,NA
-76.25,41.25,"lat41.25lon-76.25",NA,NA,NA,"PA",-0.316080104256181,0.678278712337593,-0.19564840053757,0.592356658269381,NA,NA,NA,NA,NA,NA
-76.25,41.75,"lat41.75lon-76.25",NA,NA,NA,"PA",-0.318640595420727,0.15957112006319,-0.906861077100095,0.0353983072718703,NA,NA,NA,NA,NA,NA
-76.25,42.25,"lat42.25lon-76.25",NA,NA,NA,"NY",-0.134298490645471,0.744969792020182,0.429566244609497,0.865454836693626,NA,NA,NA,NA,NA,NA
-76.25,42.75,"lat42.75lon-76.25",NA,NA,NA,"NY",-0.426226610578767,0.146627845847751,-0.610340333118177,0.350906295510746,NA,NA,NA,NA,NA,NA
-76.25,43.25,"lat43.25lon-76.25",NA,NA,NA,"NY",-0.230691401260666,-0.142733318220811,-0.759978708437186,-0.107217019019229,NA,NA,NA,NA,NA,NA
-76.25,43.75,"lat43.75lon-76.25",NA,NA,NA,NA,-0.666527014004103,-0.989949264158935,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,44.25,"lat44.25lon-76.25",NA,NA,NA,NA,-0.0140747055422281,-1.22355621080788,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,44.75,"lat44.75lon-76.25",NA,NA,NA,NA,0.741318250090004,-1.52514253921807,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,45.25,"lat45.25lon-76.25",NA,NA,NA,NA,0.229717727247147,-0.383917398524281,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,45.75,"lat45.75lon-76.25",NA,NA,NA,NA,1.61281809697902,0.386319277502096,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,46.25,"lat46.25lon-76.25",NA,NA,NA,NA,1.2618326307037,0.162652600478116,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,46.75,"lat46.75lon-76.25",NA,NA,NA,NA,1.92803889166015,0.610750278329478,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,47.25,"lat47.25lon-76.25",NA,NA,NA,NA,2.25623696611231,0.754584283903693,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,47.75,"lat47.75lon-76.25",NA,NA,NA,NA,2.51867071281836,1.05421375656119,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,48.25,"lat48.25lon-76.25",NA,NA,NA,NA,2.53946736673813,1.08071364636259,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,48.75,"lat48.75lon-76.25",NA,NA,NA,NA,2.54019946030347,0.771065564538033,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,49.25,"lat49.25lon-76.25",NA,NA,NA,NA,2.66644841013223,0.977957902784245,NA,NA,NA,NA,NA,NA,NA,NA
-76.25,49.75,"lat49.75lon-76.25",NA,NA,NA,NA,2.76871810988686,0.788111248836545,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,38.25,"lat38.25lon-75.75","n",1.6591304248,0.2184684217,NA,-1.77319508535614,1.57912929065093,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,38.75,"lat38.75lon-75.75",NA,NA,NA,NA,-1.10327136028097,1.71344701762229,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,39.25,"lat39.25lon-75.75",NA,NA,NA,NA,-1.17205773494719,1.77353760775835,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,39.75,"lat39.75lon-75.75","n",1.6436844092,0.3835576865,"PA",-0.79780833755835,2.39676931409103,-0.0181730570109825,2.98991846372712,-0.400022539177587,3.12081885378314,NA,NA,NA,NA
-75.75,40.25,"lat40.25lon-75.75",NA,NA,NA,"PA",-0.798581490634152,2.18141930731275,-0.237052002911512,2.55967108308398,NA,NA,NA,NA,NA,NA
-75.75,40.75,"lat40.75lon-75.75",NA,NA,NA,"PA",-0.462656279878492,1.84118525702906,0.272884750738884,2.02504596491064,NA,NA,NA,NA,NA,NA
-75.75,41.25,"lat41.25lon-75.75","n",1.628198201,0.5490765356,"PA",-0.570933438009739,0.917548930582563,-0.567034413560019,0.949725783791383,-0.699341589446275,1.03469326283232,NA,NA,NA,NA
-75.75,41.75,"lat41.75lon-75.75",NA,NA,NA,"PA",-0.431567747105727,0.493347514076632,-0.947265570934087,0.343608742777015,NA,NA,NA,NA,NA,NA
-75.75,42.25,"lat42.25lon-75.75",NA,NA,NA,"NY",0.0253068832164474,1.03949680408431,0.462001682884413,0.834659994243621,NA,NA,NA,NA,NA,NA
-75.75,42.75,"lat42.75lon-75.75","n",1.6126799692,0.7149376579,"NY",-0.127160211711731,0.551224736173174,-0.0622492002926156,0.388001053783348,-0.151400009581689,0.48251437989195,NA,NA,NA,NA
-75.75,43.25,"lat43.25lon-75.75",NA,NA,NA,"NY",0.0115517758647869,0.520046249060033,-0.260028560018768,0.0203313060200608,NA,NA,NA,NA,NA,NA
-75.75,43.75,"lat43.75lon-75.75",NA,NA,NA,"NY",0.0402227727977758,-0.429815072562966,-0.345590317270973,-0.547868225842363,NA,NA,NA,NA,NA,NA
-75.75,44.25,"lat44.25lon-75.75","n",1.5971384993,0.8810471531,"NY",-0.209252895414271,-1.01998758281712,-0.564296037393674,-1.10125200951862,-0.479568539915569,-1.18928190016539,NA,NA,NA,NA
-75.75,44.75,"lat44.75lon-75.75",NA,NA,NA,NA,0.531914898298245,-0.595797407659384,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,45.25,"lat45.25lon-75.75",NA,NA,NA,NA,0.424371804947135,-0.090533436130733,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,45.75,"lat45.75lon-75.75","n",1.5815832701,1.0473037092,NA,-0.0502362225912458,-0.249591613377681,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,46.25,"lat46.25lon-75.75",NA,NA,NA,NA,1.79889269738902,0.475336920953434,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,46.75,"lat46.75lon-75.75",NA,NA,NA,NA,1.76620863285111,0.848845112039494,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,47.25,"lat47.25lon-75.75","n",1.5660245427,1.2135976545,NA,2.21095079127965,0.846349872005099,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,47.75,"lat47.75lon-75.75",NA,NA,NA,NA,2.50969276720419,1.11318707156677,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,48.25,"lat48.25lon-75.75",NA,NA,NA,NA,2.57266634319697,1.1711089381269,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,48.75,"lat48.75lon-75.75","n",1.5504734624,1.3798098666,NA,2.56332196330676,0.840183285296801,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,49.25,"lat49.25lon-75.75",NA,NA,NA,NA,1.37455906272422,0.58203361017143,NA,NA,NA,NA,NA,NA,NA,NA
-75.75,49.75,"lat49.75lon-75.75",NA,NA,NA,NA,2.76491664317215,0.963301992194399,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,38.75,"lat38.75lon-75.25",NA,NA,NA,NA,-0.935486503438499,1.6432536216197,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,39.25,"lat39.25lon-75.25",NA,NA,NA,NA,-0.732034611379296,1.90003870802635,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,39.75,"lat39.75lon-75.25",NA,NA,NA,"NJ",-0.85314416183625,2.48264149129661,-0.143958668455814,3.31690232149314,NA,NA,NA,NA,NA,NA
-75.25,40.25,"lat40.25lon-75.25",NA,NA,NA,"PA",-0.896058341929924,2.46851568620194,-0.123836096525964,2.96568032586405,NA,NA,NA,NA,NA,NA
-75.25,40.75,"lat40.75lon-75.25",NA,NA,NA,"PA",-0.731835001450606,2.37992773764822,-0.42784817213629,2.25755242556892,NA,NA,NA,NA,NA,NA
-75.25,41.25,"lat41.25lon-75.25",NA,NA,NA,"PA",-0.396502423308625,1.77132253850223,-0.0235468233190225,1.64560387336293,NA,NA,NA,NA,NA,NA
-75.25,41.75,"lat41.75lon-75.25",NA,NA,NA,"PA",-0.22822659349156,1.2392991273515,-0.0532889557107191,0.891283456989197,NA,NA,NA,NA,NA,NA
-75.25,42.25,"lat42.25lon-75.25",NA,NA,NA,"NY",0.0143242174957053,1.19065715706528,0.521983270706917,0.841473344925393,NA,NA,NA,NA,NA,NA
-75.25,42.75,"lat42.75lon-75.25",NA,NA,NA,"NY",0.0785780313930911,0.993689237214855,0.297682821006939,0.52586848853709,NA,NA,NA,NA,NA,NA
-75.25,43.25,"lat43.25lon-75.25",NA,NA,NA,"NY",0.228930649383569,0.897438942998504,0.122386995050628,0.053311617779555,NA,NA,NA,NA,NA,NA
-75.25,43.75,"lat43.75lon-75.25","n",1.6423545975,0.829527064,"NY",1.04342987741325,0.210390829598243,2.10778052990706,0.104692508484622,1.97923328391509,0.22750095294431,NA,NA,NA,NA
-75.25,44.25,"lat44.25lon-75.25",NA,NA,NA,"NY",0.416951950051219,-0.480311067347324,0.564325473354001,-0.609143122340152,NA,NA,NA,NA,NA,NA
-75.25,44.75,"lat44.75lon-75.25",NA,NA,NA,"NY",0.439593343626125,-0.148423270306646,0.304761797423427,-0.687009305061121,NA,NA,NA,NA,NA,NA
-75.25,45.25,"lat45.25lon-75.25",NA,NA,NA,NA,0.0569788207591805,0.114780332918122,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,45.75,"lat45.75lon-75.25",NA,NA,NA,NA,0.0607028018189733,0.237156023473078,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,46.25,"lat46.25lon-75.25",NA,NA,NA,NA,1.79788991916054,1.19674643040151,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,46.75,"lat46.75lon-75.25",NA,NA,NA,NA,2.10456981194944,1.22545822189137,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,47.25,"lat47.25lon-75.25",NA,NA,NA,NA,2.21167320523278,0.929136346814866,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,47.75,"lat47.75lon-75.25",NA,NA,NA,NA,2.49596299611203,1.06978280803472,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,48.25,"lat48.25lon-75.25",NA,NA,NA,NA,2.56623677715852,1.24736340464084,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,48.75,"lat48.75lon-75.25",NA,NA,NA,NA,2.52287585069866,0.927488829713361,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,49.25,"lat49.25lon-75.25",NA,NA,NA,NA,2.65345903104536,1.18399927007441,NA,NA,NA,NA,NA,NA,NA,NA
-75.25,49.75,"lat49.75lon-75.25",NA,NA,NA,NA,2.74149006106564,0.927995469770113,NA,NA,NA,NA,NA,NA,NA,NA
-74.75,39.75,"lat39.75lon-74.75",NA,NA,NA,"NJ",-0.407437345184817,2.71163487495957,1.37861244375182,3.93797837465082,NA,NA,NA,NA,NA,NA
-74.75,40.25,"lat40.25lon-74.75","n",1.7233800823,0.4471589013,"NJ",-0.711917397846327,2.9364773004465,0.121844718087184,3.38442852538005,-0.30612950766734,3.59403345338699,NA,NA,NA,NA
-74.75,40.75,"lat40.75lon-74.75",NA,NA,NA,"NJ",-0.718550826736284,2.57151276933377,0.0451780029397035,2.78167417447393,NA,NA,NA,NA,NA,NA
-74.75,41.25,"lat41.25lon-74.75",NA,NA,NA,"NJ",-0.00794790808923691,2.43562426868052,1.22267314648074,2.39054261221553,NA,NA,NA,NA,NA,NA
-74.75,41.75,"lat41.75lon-74.75",NA,NA,NA,"NY",0.170094671806558,2.04932291187313,0.713228979470782,1.31620039870291,NA,NA,NA,NA,NA,NA
-74.75,42.25,"lat42.25lon-74.75",NA,NA,NA,"NY",-0.0696624185112656,1.35006160424426,0.632181424339434,1.02479531160478,NA,NA,NA,NA,NA,NA
-74.75,42.75,"lat42.75lon-74.75","n",1.6940989076,0.7230665458,"NY",0.411593102024494,1.48749143195991,1.16542120148827,0.718349403591642,1.00628378461586,1.04347708108519,NA,NA,NA,NA
-74.75,43.25,"lat43.25lon-74.75",NA,NA,NA,"NY",1.10328370646487,1.49062764065421,2.11187921964199,0.415362628023516,NA,NA,NA,NA,NA,NA
-74.75,43.75,"lat43.75lon-74.75",NA,NA,NA,"NY",1.30303607684217,0.600331918641389,2.49966294732903,0.0722464889128054,NA,NA,NA,NA,NA,NA
-74.75,44.25,"lat44.25lon-74.75",NA,NA,NA,"NY",0.793238188701553,0.325597686270069,1.53315008846013,-0.0184209674902404,NA,NA,NA,NA,NA,NA
-74.75,44.75,"lat44.75lon-74.75",NA,NA,NA,"NY",0.498976962572087,0.0740166779688163,0.581262661143993,-0.439789464893446,NA,NA,NA,NA,NA,NA
-74.75,45.25,"lat45.25lon-74.75","n",1.6647449275,0.9996602146,NA,0.392001100315015,0.655459736844878,NA,NA,NA,NA,NA,NA,NA,NA
-74.75,45.75,"lat45.75lon-74.75",NA,NA,NA,NA,0.378221843000796,0.727813664579943,NA,NA,NA,NA,NA,NA,NA,NA
-74.75,46.25,"lat46.25lon-74.75",NA,NA,NA,NA,1.8890887142864,0.943213510057281,NA,NA,NA,NA,NA,NA,NA,NA
-74.75,46.75,"lat46.75lon-74.75",NA,NA,NA,NA,2.06868356072209,0.973653960095804,NA,NA,NA,NA,NA,NA,NA,NA
-74.75,47.25,"lat47.25lon-74.75",NA,NA,NA,NA,2.21984889080618,0.825548211570126,NA,NA,NA,NA,NA,NA,NA,NA
-74.75,47.75,"lat47.75lon-74.75","n",1.6353692782,1.276458065,NA,2.50912479112386,1.01127151544255,NA,NA,NA,NA,NA,NA,NA,NA
-74.75,48.25,"lat48.25lon-74.75",NA,NA,NA,NA,2.577128009633,1.14743579109067,NA,NA,NA,NA,NA,NA,NA,NA
-74.75,48.75,"lat48.75lon-74.75",NA,NA,NA,NA,2.5912271269938,1.03179909519153,NA,NA,NA,NA,NA,NA,NA,NA
-74.75,49.25,"lat49.25lon-74.75",NA,NA,NA,NA,2.66850077530292,1.21526047910357,NA,NA,NA,NA,NA,NA,NA,NA
-74.75,49.75,"lat49.75lon-74.75",NA,NA,NA,NA,2.78230088128328,1.05957445263149,NA,NA,NA,NA,NA,NA,NA,NA
-74.25,40.25,"lat40.25lon-74.25",NA,NA,NA,"NJ",-0.445474046810491,2.67229447750435,1.28886406636264,3.93207337837406,NA,NA,NA,NA,NA,NA
-74.25,40.75,"lat40.75lon-74.25",NA,NA,NA,"NJ",-1.11876179918232,2.55183911067418,0.464355546809553,3.28693416113641,NA,NA,NA,NA,NA,NA
-74.25,41.25,"lat41.25lon-74.25","n",1.753379432,0.5619680099,"NY",-0.360812167125185,2.02197260815055,0.637482814401877,2.48336647939761,0.28874867963712,2.61957814455335,NA,NA,NA,NA
-74.25,41.75,"lat41.75lon-74.25",NA,NA,NA,"NY",0.487765481373565,2.36289219045382,2.06794938781257,1.9854287828948,NA,NA,NA,NA,NA,NA
-74.25,42.25,"lat42.25lon-74.25",NA,NA,NA,"NY",0.000203310716858654,1.54487067229112,0.952254200734077,1.31961236722028,NA,NA,NA,NA,NA,NA
-74.25,42.75,"lat42.75lon-74.25","n",1.7347688778,0.7275106771,"NY",0.446293169770863,1.56902788013839,0.677778077424251,0.47182464292806,0.567867319149142,0.85273644536512,NA,NA,NA,NA
-74.25,43.25,"lat43.25lon-74.25",NA,NA,NA,"NY",1.78033858143792,1.84074651876874,3.6277088899726,0.632453127219356,NA,NA,NA,NA,NA,NA
-74.25,43.75,"lat43.75lon-74.25",NA,NA,NA,"NY",1.47650297933307,0.683510349452156,2.83600575335075,0.0490319789639979,NA,NA,NA,NA,NA,NA
-74.25,44.25,"lat44.25lon-74.25","n",1.7161304548,0.8933012404,"NY",1.28761201432058,0.818428003477113,2.66999122926445,0.373912140383222,2.49794846491823,0.631109505831907,NA,NA,NA,NA
-74.25,44.75,"lat44.75lon-74.25",NA,NA,NA,"NY",1.1787328255631,0.429241320220755,2.36763246582831,0.14261816525715,NA,NA,NA,NA,NA,NA
-74.25,45.25,"lat45.25lon-74.25",NA,NA,NA,NA,0.383812996827057,0.933623329953897,NA,NA,NA,NA,NA,NA,NA,NA
-74.25,45.75,"lat45.75lon-74.25","n",1.6974755307,1.0592385822,NA,0.807409110353757,1.12645065914115,NA,NA,NA,NA,NA,NA,NA,NA
-74.25,46.25,"lat46.25lon-74.25",NA,NA,NA,NA,1.50137649719633,0.423110876997062,NA,NA,NA,NA,NA,NA,NA,NA
-74.25,46.75,"lat46.75lon-74.25",NA,NA,NA,NA,2.05944796710483,0.580855009766709,NA,NA,NA,NA,NA,NA,NA,NA
-74.25,47.25,"lat47.25lon-74.25","n",1.6788164114,1.2252132415,NA,2.26574944372275,0.913104253497702,NA,NA,NA,NA,NA,NA,NA,NA
-74.25,47.75,"lat47.75lon-74.25",NA,NA,NA,NA,2.52915805696922,0.958750542773113,NA,NA,NA,NA,NA,NA,NA,NA
-74.25,48.25,"lat48.25lon-74.25",NA,NA,NA,NA,2.62744343384028,1.07010456995773,NA,NA,NA,NA,NA,NA,NA,NA
-74.25,48.75,"lat48.75lon-74.25","n",1.6601664629,1.3911063244,NA,2.63113320962923,0.94166243194731,NA,NA,NA,NA,NA,NA,NA,NA
-74.25,49.25,"lat49.25lon-74.25",NA,NA,NA,NA,2.77522313042545,1.251183173639,NA,NA,NA,NA,NA,NA,NA,NA
-74.25,49.75,"lat49.75lon-74.25",NA,NA,NA,NA,2.84015469053226,1.0390818527898,NA,NA,NA,NA,NA,NA,NA,NA
-73.75,41.25,"lat41.25lon-73.75",NA,NA,NA,"NY",-0.149885823373076,2.00013321285523,1.27353857753234,2.7394631596943,NA,NA,NA,NA,NA,NA
-73.75,41.75,"lat41.75lon-73.75",NA,NA,NA,"NY",0.0477627172032158,1.37187570223466,1.2753200575585,1.97289534147277,NA,NA,NA,NA,NA,NA
-73.75,42.25,"lat42.25lon-73.75",NA,NA,NA,"NY",0.121626092701319,0.718773500708249,1.09165191264746,1.19267364811537,NA,NA,NA,NA,NA,NA
-73.75,42.75,"lat42.75lon-73.75",NA,NA,NA,"NY",0.160759090749422,0.786561345062827,0.505211039159685,0.624224787682435,NA,NA,NA,NA,NA,NA
-73.75,43.25,"lat43.25lon-73.75",NA,NA,NA,"NY",1.12314652738875,1.01875931429821,2.50202882012039,0.649013065482884,NA,NA,NA,NA,NA,NA
-73.75,43.75,"lat43.75lon-73.75","n",1.7623000622,0.8426338696,"NY",1.6944589075005,1.39848953575129,3.4298672509967,0.459356097693885,3.23016904695425,0.884493840194667,NA,NA,NA,NA
-73.75,44.25,"lat44.25lon-73.75",NA,NA,NA,"NY",1.33818297075205,0.991341498838043,2.80826184209956,0.475942136840008,NA,NA,NA,NA,NA,NA
-73.75,44.75,"lat44.75lon-73.75",NA,NA,NA,"NY",0.984013761531811,0.794056012746034,2.21064048028507,0.544724816127222,NA,NA,NA,NA,NA,NA
-73.75,45.25,"lat45.25lon-73.75",NA,NA,NA,NA,0.0153812958066276,0.185174027482668,NA,NA,NA,NA,NA,NA,NA,NA
-73.75,45.75,"lat45.75lon-73.75",NA,NA,NA,NA,0.657027861129509,0.587873701725716,NA,NA,NA,NA,NA,NA,NA,NA
-73.75,46.25,"lat46.25lon-73.75",NA,NA,NA,NA,1.94778431092881,0.118022636326376,NA,NA,NA,NA,NA,NA,NA,NA
-73.75,46.75,"lat46.75lon-73.75",NA,NA,NA,NA,2.0425070534957,0.360428137281092,NA,NA,NA,NA,NA,NA,NA,NA
-73.75,47.25,"lat47.25lon-73.75",NA,NA,NA,NA,2.26324652779308,0.981756290828627,NA,NA,NA,NA,NA,NA,NA,NA
-73.75,47.75,"lat47.75lon-73.75",NA,NA,NA,NA,2.52648735972222,1.06787202709613,NA,NA,NA,NA,NA,NA,NA,NA
-73.75,48.25,"lat48.25lon-73.75",NA,NA,NA,NA,2.67487599878661,1.14430611885761,NA,NA,NA,NA,NA,NA,NA,NA
-73.75,48.75,"lat48.75lon-73.75",NA,NA,NA,NA,2.50818899791975,0.476606223165119,NA,NA,NA,NA,NA,NA,NA,NA
-73.75,49.25,"lat49.25lon-73.75",NA,NA,NA,NA,2.65329127183372,0.720114564969389,NA,NA,NA,NA,NA,NA,NA,NA
-73.75,49.75,"lat49.75lon-73.75",NA,NA,NA,NA,2.90171700982138,1.07512393267399,NA,NA,NA,NA,NA,NA,NA,NA
-73.25,41.25,"lat41.25lon-73.25",NA,NA,NA,"New England",0.0475286245658244,2.2852883041515,1.68343294102522,2.82032663878347,NA,NA,NA,NA,NA,NA
-73.25,41.75,"lat41.75lon-73.25",NA,NA,NA,"New England",0.195927553643434,2.15587973655709,1.61232180762642,2.24933527790224,NA,NA,NA,NA,NA,NA
-73.25,42.25,"lat42.25lon-73.25",NA,NA,NA,"New England",0.517024546952356,1.8270695400748,1.95322798466023,1.81810323086272,NA,NA,NA,NA,NA,NA
-73.25,42.75,"lat42.75lon-73.25",NA,NA,NA,"NY",0.731599401755862,1.38606628208247,1.98332114497141,1.1884301415644,NA,NA,NA,NA,NA,NA
